date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:29:21	1506/1506	---MCZ	200	added ('OK')	text/css	etag:W/%22d4edc53e65a3d463648a9c6ece350a08%22	https://www.aspengrovesolutions.com/hubfs/hub_generated/module_assets/1/47809989069/1744334738206/module_AG_-_Three_Column.min.css	D:/uwatese-decor-o/www.aspengrovesolutions.com/hubfs/hub_generated/module_assets/1/47809989069/1744334738206/module_AG_-_Three_Column.min.css	(from https://www.aspengrovesolutions.com/careers)
11:29:22	5431/5431	---MCZ	200	added ('OK')	text/css	etag:W/%22d700c8635822a7dd7a0f9c7cc5ba7954%22	https://www.aspengrovesolutions.com/hubfs/hub_generated/module_assets/1/47909827286/1744334741510/module_AG_-_Testimonial_Slider.min.css	D:/uwatese-decor-o/www.aspengrovesolutions.com/hubfs/hub_generated/module_assets/1/47909827286/1744334741510/module_AG_-_Testimonial_Slider.min.css	(from https://www.aspengrovesolutions.com/careers)
11:29:22	1830/1830	---MCZ	200	added ('OK')	text/css	etag:W/%227c6ea814cd336dc1a8bba5b6890259cd%22	https://www.aspengrovesolutions.com/hubfs/hub_generated/module_assets/1/47808482806/1744334736850/module_AG_-_Open_Jobs_Widget.min.css	D:/uwatese-decor-o/www.aspengrovesolutions.com/hubfs/hub_generated/module_assets/1/47808482806/1744334736850/module_AG_-_Open_Jobs_Widget.min.css	(from https://www.aspengrovesolutions.com/careers)
11:29:23	1641/1641	---MCZ	200	added ('OK')	text/css	etag:W/%22be5f33fc7c143c70b3055e0524d5fd74%22	https://www.aspengrovesolutions.com/hubfs/hub_generated/module_assets/1/47879193563/1744334739141/module_AG_-_Collage_Image-Video.min.css	D:/uwatese-decor-o/www.aspengrovesolutions.com/hubfs/hub_generated/module_assets/1/47879193563/1744334739141/module_AG_-_Collage_Image-Video.min.css	(from https://www.aspengrovesolutions.com/careers)
11:29:23	420/420	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223dec7cdd3af4190fd0a49edc03701db5%22	https://www.aspengrovesolutions.com/hubfs/25276569/Aspen%20-%20Website%20Assets/aspen-open-role.svg	D:/uwatese-decor-o/www.aspengrovesolutions.com/hubfs/25276569/Aspen%20-%20Website%20Assets/aspen-open-role.svg	(from https://www.aspengrovesolutions.com/careers)
11:29:25	400642/400642	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Mar%202023%2010:22:26%20GMT	https://www.aspengrovesolutions.com/hs-fs/hubfs/Aspen%20Grove%20careers2.jpg?quality=high&width=2500&height=1668&name=Aspen%20Grove%20careers2.jpg	D:/uwatese-decor-o/www.aspengrovesolutions.com/hs-fs/hubfs/Aspen%20Grove%20careers2c95f.jpg	(from https://www.aspengrovesolutions.com/careers)
11:29:26	36761/36761	---M--	200	added ('OK')	image/jpeg	etag:%22ef3a06741f8516912cfd688c9142c9e7%22	https://www.aspengrovesolutions.com/hubfs/Maeve%20Townsend%20-%20Head%20of%20Coporate%20Affairs.jpg	D:/uwatese-decor-o/www.aspengrovesolutions.com/hubfs/Maeve%20Townsend%20-%20Head%20of%20Coporate%20Affairs.jpg	(from https://www.aspengrovesolutions.com/careers)
11:29:26	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Wed,%2007%20Jan%202026%2010:29:26%20GMT	https://www.aspengrovesolutions.com/job-opportunities/business-analyst?hsLang=en	D:/uwatese-decor-o/www.aspengrovesolutions.com/job-opportunities/business-analystc6eb	(from https://www.aspengrovesolutions.com/careers)
11:29:27	66270/66270	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Jan%202026%2003:21:21%20GMT	https://www.aspengrovesolutions.com/job-opportunities/business-analyst	D:/uwatese-decor-o/www.aspengrovesolutions.com/job-opportunities/business-analyst.html	(from https://www.aspengrovesolutions.com/careers)
11:29:27	27972/27972	---M--	200	added ('OK')	image/jpeg	etag:%2286d8f18cece6a4f2b4368545ae6f5db6%22	https://www.aspengrovesolutions.com/hubfs/MicrosoftTeams-image2.jpg	D:/uwatese-decor-o/www.aspengrovesolutions.com/hubfs/MicrosoftTeams-image2.jpg	(from https://www.aspengrovesolutions.com/careers)
11:29:28	546041/546041	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20May%202023%2009:23:02%20GMT	https://www.aspengrovesolutions.com/hs-fs/hubfs/Group_flowers2.jpg?height=2000&name=Group_flowers2.jpg	D:/uwatese-decor-o/www.aspengrovesolutions.com/hs-fs/hubfs/Group_flowers2c421.jpg	(from https://www.aspengrovesolutions.com/careers)
11:29:28	24342/24342	---M--	200	added ('OK')	image/jpeg	etag:%2236816b9b987a0f53f1983d078df40076%22	https://www.aspengrovesolutions.com/hubfs/20191128_191707.jpg	D:/uwatese-decor-o/www.aspengrovesolutions.com/hubfs/20191128_191707.jpg	(from https://www.aspengrovesolutions.com/careers)
11:29:29	136414/136414	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Mar%202023%2010:22:29%20GMT	https://www.aspengrovesolutions.com/hs-fs/hubfs/Aspen%20Team%20-%20Outdoors.png?width=406&quality=high	D:/uwatese-decor-o/www.aspengrovesolutions.com/hs-fs/hubfs/Aspen%20Team%20-%20Outdoors6ba2.jpg	(from https://www.aspengrovesolutions.com/careers)
11:29:30	106062/106062	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Mar%202023%2010:23:32%20GMT	https://www.aspengrovesolutions.com/hs-fs/hubfs/Optimal-Corporate-ED_Dec_Zach.jpg?width=406&quality=high	D:/uwatese-decor-o/www.aspengrovesolutions.com/hs-fs/hubfs/Optimal-Corporate-ED_Dec_Zach6ba2.jpg	(from https://www.aspengrovesolutions.com/careers)
11:29:30	170125/170125	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Mar%202023%2010:22:35%20GMT	https://www.aspengrovesolutions.com/hs-fs/hubfs/Aspen-party.png?width=406&quality=high	D:/uwatese-decor-o/www.aspengrovesolutions.com/hs-fs/hubfs/Aspen-party6ba2.jpg	(from https://www.aspengrovesolutions.com/careers)
11:29:31	550/550	---MCZ	200	added ('OK')	application/javascript	etag:W/%220352545ae932f8df6b074ee219dc1a81%22	https://www.aspengrovesolutions.com/hubfs/hub_generated/module_assets/1/47909827286/1744334741510/module_AG_-_Testimonial_Slider.min.js	D:/uwatese-decor-o/www.aspengrovesolutions.com/hubfs/hub_generated/module_assets/1/47909827286/1744334741510/module_AG_-_Testimonial_Slider.min.js	(from https://www.aspengrovesolutions.com/careers)
11:29:32	378/378	---MCZ	200	added ('OK')	application/javascript	etag:W/%22ca16c1e66ba40e9a850327aa9772bb7f%22	https://www.aspengrovesolutions.com/hubfs/hub_generated/module_assets/1/47808482806/1744334736850/module_AG_-_Open_Jobs_Widget.min.js	D:/uwatese-decor-o/www.aspengrovesolutions.com/hubfs/hub_generated/module_assets/1/47808482806/1744334736850/module_AG_-_Open_Jobs_Widget.min.js	(from https://www.aspengrovesolutions.com/careers)
11:29:32	1608/1608	---MCZ	200	added ('OK')	text/css	etag:W/%22c1c438da6f35d91a7da12944ef90fc66%22	https://www.aspengrovesolutions.com/hubfs/hub_generated/module_assets/1/48337277928/1744334755694/module_AG_-_LHS_Subscribe_Button.min.css	D:/uwatese-decor-o/www.aspengrovesolutions.com/hubfs/hub_generated/module_assets/1/48337277928/1744334755694/module_AG_-_LHS_Subscribe_Button.min.css	(from https://www.aspengrovesolutions.com/news-and-events)
11:29:32	612/612	---MCZ	200	added ('OK')	text/css	etag:W/%22defaa02d6662b675eb9c3bd9529609ca%22	https://www.aspengrovesolutions.com/hubfs/hub_generated/module_assets/1/48023284451/1744334742961/module_search_input_for_news.min.css	D:/uwatese-decor-o/www.aspengrovesolutions.com/hubfs/hub_generated/module_assets/1/48023284451/1744334742961/module_search_input_for_news.min.css	(from https://www.aspengrovesolutions.com/news-and-events)
11:29:34	88079/88079	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jan%202026%2003:55:43%20GMT	https://www.aspengrovesolutions.com/news-and-events/page/2	D:/uwatese-decor-o/www.aspengrovesolutions.com/news-and-events/page/2.html	(from https://www.aspengrovesolutions.com/news-and-events)
11:29:34	33395/33395	---MCZ	200	added ('OK')	text/xml	etag:W/%22f35c3710ce67061ffc7d6c0db1be69cf%22	https://www.aspengrovesolutions.com/news-and-events/rss.xml	D:/uwatese-decor-o/www.aspengrovesolutions.com/news-and-events/rss.xml	(from https://www.aspengrovesolutions.com/news-and-events)
11:29:34	420/420	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%227e6f4ce716e8c043e73b164f755b8280%22	https://www.aspengrovesolutions.com/hubfs/25276569/Aspen%20-%20Website%20Assets/aspen-green-job.svg	D:/uwatese-decor-o/www.aspengrovesolutions.com/hubfs/25276569/Aspen%20-%20Website%20Assets/aspen-green-job.svg	(from https://www.aspengrovesolutions.com/news-and-events)
11:29:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Jan%202026%2010:29:35%20GMT	https://www.aspengrovesolutions.com/news-and-events/	D:/uwatese-decor-o/www.aspengrovesolutions.com/news-and-events/index.html	(from https://www.aspengrovesolutions.com/news-and-events)
11:29:35	18504/18504	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Oct%202025%2017:05:36%20GMT	https://www.aspengrovesolutions.com/hs-fs/hubfs/TT4.png?width=627&height=363&name=TT4.png	D:/uwatese-decor-o/www.aspengrovesolutions.com/hs-fs/hubfs/TT4681b.png	(from https://www.aspengrovesolutions.com/news-and-events)
11:29:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Jan%202026%2010:29:35%20GMT	https://www.aspengrovesolutions.com/news-and-events/tag/event/	D:/uwatese-decor-o/www.aspengrovesolutions.com/news-and-events/tag/event/index.html	(from https://www.aspengrovesolutions.com/news-and-events)
11:29:37	69968/69968	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Jan%202026%2003:21:22%20GMT	https://www.aspengrovesolutions.com/news-and-events/alex-verget-talks-modern-mortgage-servicing-with-housingwire	D:/uwatese-decor-o/www.aspengrovesolutions.com/news-and-events/alex-verget-talks-modern-mortgage-servicing-with-housingwire.html	(from https://www.aspengrovesolutions.com/news-and-events)
11:29:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Jan%202026%2010:29:36%20GMT	https://www.aspengrovesolutions.com/news-and-events/tag/news/	D:/uwatese-decor-o/www.aspengrovesolutions.com/news-and-events/tag/news/index.html	(from https://www.aspengrovesolutions.com/news-and-events)
11:29:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Jan%202026%2010:29:36%20GMT	https://www.aspengrovesolutions.com/news-and-events/tag/press-release/	D:/uwatese-decor-o/www.aspengrovesolutions.com/news-and-events/tag/press-release/index.html	(from https://www.aspengrovesolutions.com/news-and-events)
11:29:37	106581/106581	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Oct%202025%2012:14:21%20GMT	https://www.aspengrovesolutions.com/hs-fs/hubfs/HW%20Still.png?width=627&height=363&name=HW%20Still.png	D:/uwatese-decor-o/www.aspengrovesolutions.com/hs-fs/hubfs/HW%20Stillfa49.png	(from https://www.aspengrovesolutions.com/news-and-events)
11:29:38	69176/69176	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jan%202026%2003:55:36%20GMT	https://www.aspengrovesolutions.com/news-and-events/tag/event	D:/uwatese-decor-o/www.aspengrovesolutions.com/news-and-events/tag/event.html	(from https://www.aspengrovesolutions.com/news-and-events)
11:29:39	70020/70020	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Jan%202026%2003:20:36%20GMT	https://www.aspengrovesolutions.com/news-and-events/aspen-grove-2025-hw-tech100-mortgage-winner-0-0	D:/uwatese-decor-o/www.aspengrovesolutions.com/news-and-events/aspen-grove-2025-hw-tech100-mortgage-winner-0-0.html	(from https://www.aspengrovesolutions.com/news-and-events)
11:29:39	7642/7642	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Feb%202025%2010:59:03%20GMT	https://www.aspengrovesolutions.com/hs-fs/hubfs/Tech_100_logo_black-1.png?width=627&height=363&name=Tech_100_logo_black-1.png	D:/uwatese-decor-o/www.aspengrovesolutions.com/hs-fs/hubfs/Tech_100_logo_black-1ce5b.png	(from https://www.aspengrovesolutions.com/news-and-events)
11:29:40	71184/71184	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Jan%202026%2003:20:48%20GMT	https://www.aspengrovesolutions.com/news-and-events/cmg-selects-aspen-groves-bpm-platform	D:/uwatese-decor-o/www.aspengrovesolutions.com/news-and-events/cmg-selects-aspen-groves-bpm-platform.html	(from https://www.aspengrovesolutions.com/news-and-events)
11:29:40	21002/21002	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Apr%202024%2011:51:35%20GMT	https://www.aspengrovesolutions.com/hs-fs/hubfs/CMG%20Partnership%20Image-02.jpg?width=627&height=363&name=CMG%20Partnership%20Image-02.jpg	D:/uwatese-decor-o/www.aspengrovesolutions.com/hs-fs/hubfs/CMG%20Partnership%20Image-02fb2e.jpg	(from https://www.aspengrovesolutions.com/news-and-events)
11:29:41	83323/83323	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jan%202026%2003:55:46%20GMT	https://www.aspengrovesolutions.com/news-and-events/tag/press-release	D:/uwatese-decor-o/www.aspengrovesolutions.com/news-and-events/tag/press-release.html	(from https://www.aspengrovesolutions.com/news-and-events)
11:29:42	69874/69874	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Jan%202026%2003:20:47%20GMT	https://www.aspengrovesolutions.com/news-and-events/aspen-grove-2024-hw-tech100-mortgage-winner-0	D:/uwatese-decor-o/www.aspengrovesolutions.com/news-and-events/aspen-grove-2024-hw-tech100-mortgage-winner-0.html	(from https://www.aspengrovesolutions.com/news-and-events)
11:29:42	10729/10729	---M--	200	added ('OK')	image/png	date:Fri,%2002%20Feb%202024%2010:55:43%20GMT	https://www.aspengrovesolutions.com/hs-fs/hubfs/T20242-1.png?width=627&height=363&name=T20242-1.png	D:/uwatese-decor-o/www.aspengrovesolutions.com/hs-fs/hubfs/T20242-1b6cf.png	(from https://www.aspengrovesolutions.com/news-and-events)
11:29:43	71543/71543	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Jan%202026%2003:20:56%20GMT	https://www.aspengrovesolutions.com/news-and-events/aspen-grove-announce-cco	D:/uwatese-decor-o/www.aspengrovesolutions.com/news-and-events/aspen-grove-announce-cco.html	(from https://www.aspengrovesolutions.com/news-and-events)
11:29:44	140211/140211	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Mar%202023%2010:23:50%20GMT	https://www.aspengrovesolutions.com/hs-fs/hubfs/Aspen%20Grove%20Website%20-%20Build%20Assets%20(Original)/Team_Ed_Oregan.png?width=627&height=363&name=Team_Ed_Oregan.png	D:/uwatese-decor-o/www.aspengrovesolutions.com/hs-fs/hubfs/Aspen%20Grove%20Website%20-%20Build%20Assets%20(Original)/Team_Ed_Oregan5b92.png	(from https://www.aspengrovesolutions.com/news-and-events)
11:29:45	73685/73685	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Jan%202026%2003:20:39%20GMT	https://www.aspengrovesolutions.com/news-and-events/aspen-grove-announce-ceo	D:/uwatese-decor-o/www.aspengrovesolutions.com/news-and-events/aspen-grove-announce-ceo.html	(from https://www.aspengrovesolutions.com/news-and-events)
11:29:45	13406/13406	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Sep%202023%2013:16:30%20GMT	https://www.aspengrovesolutions.com/hs-fs/hubfs/20210709202411_IMG_6548%20(002).jpg?width=627&height=363&name=20210709202411_IMG_6548%20(002).jpg	D:/uwatese-decor-o/www.aspengrovesolutions.com/hs-fs/hubfs/20210709202411_IMG_6548%20(002)ede7.jpg	(from https://www.aspengrovesolutions.com/news-and-events)
11:29:46	69745/69745	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Jan%202026%2003:20:37%20GMT	https://www.aspengrovesolutions.com/news-and-events/business-leader-of-the-year	D:/uwatese-decor-o/www.aspengrovesolutions.com/news-and-events/business-leader-of-the-year.html	(from https://www.aspengrovesolutions.com/news-and-events)
11:29:46	36469/36469	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20Mar%202023%2014:29:55%20GMT	https://www.aspengrovesolutions.com/hs-fs/hubfs/Gala.jpg?width=627&height=363&name=Gala.jpg	D:/uwatese-decor-o/www.aspengrovesolutions.com/hs-fs/hubfs/Galabfec.jpg	(from https://www.aspengrovesolutions.com/news-and-events)
11:29:47	69276/69276	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Jan%202026%2003:21:16%20GMT	https://www.aspengrovesolutions.com/news-and-events/aspen-grove-sponsor-kerry-camogie	D:/uwatese-decor-o/www.aspengrovesolutions.com/news-and-events/aspen-grove-sponsor-kerry-camogie.html	(from https://www.aspengrovesolutions.com/news-and-events)
11:29:47	44780/44780	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Mar%202023%2017:16:38%20GMT	https://www.aspengrovesolutions.com/hs-fs/hubfs/Camogie.jpg?width=627&height=363&name=Camogie.jpg	D:/uwatese-decor-o/www.aspengrovesolutions.com/hs-fs/hubfs/Camogieeb44.jpg	(from https://www.aspengrovesolutions.com/news-and-events)
11:29:48	69939/69939	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Jan%202026%2003:20:48%20GMT	https://www.aspengrovesolutions.com/news-and-events/aspen-grove-2023-hw-tech100-mortgage-winner	D:/uwatese-decor-o/www.aspengrovesolutions.com/news-and-events/aspen-grove-2023-hw-tech100-mortgage-winner.html	(from https://www.aspengrovesolutions.com/news-and-events)
11:29:48	11904/11904	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Mar%202023%2010:21:31%20GMT	https://www.aspengrovesolutions.com/hs-fs/hubfs/T100.png?width=627&height=363&name=T100.png	D:/uwatese-decor-o/www.aspengrovesolutions.com/hs-fs/hubfs/T10099e3.png	(from https://www.aspengrovesolutions.com/news-and-events)
11:29:49	85207/85207	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jan%202026%2003:54:55%20GMT	https://www.aspengrovesolutions.com/news-and-events/page/1	D:/uwatese-decor-o/www.aspengrovesolutions.com/news-and-events/page/1.html	(from https://www.aspengrovesolutions.com/news-and-events)
11:29:50	75762/75762	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jan%202026%2003:54:27%20GMT	https://www.aspengrovesolutions.com/news-and-events/page/3	D:/uwatese-decor-o/www.aspengrovesolutions.com/news-and-events/page/3.html	(from https://www.aspengrovesolutions.com/news-and-events)
11:29:50	239/239	---MCZ	200	added ('OK')	application/javascript	etag:W/%22773a9bb6c02b3ea89cc038991a8d2566%22	https://www.aspengrovesolutions.com/hubfs/hub_generated/module_assets/1/48337277928/1744334755694/module_AG_-_LHS_Subscribe_Button.min.js	D:/uwatese-decor-o/www.aspengrovesolutions.com/hubfs/hub_generated/module_assets/1/48337277928/1744334755694/module_AG_-_LHS_Subscribe_Button.min.js	(from https://www.aspengrovesolutions.com/news-and-events)
11:29:51	3808/3808	---MCZ	200	added ('OK')	application/javascript	etag:W/%22862aed18cf0fdb6c34a7b790733e5f98%22	https://www.aspengrovesolutions.com/hubfs/hub_generated/module_assets/1/48023284451/1744334742961/module_search_input_for_news.min.js	D:/uwatese-decor-o/www.aspengrovesolutions.com/hubfs/hub_generated/module_assets/1/48023284451/1744334742961/module_search_input_for_news.min.js	(from https://www.aspengrovesolutions.com/news-and-events)
11:29:52	798/798	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22d5cb14ebb2a8d3016ed735156f4f4d88%22	https://www.aspengrovesolutions.com/hubfs/Aspen%20-%20Website%20Assets%20(Nov%202022)/aspen-sustainability-leaf.svg	D:/uwatese-decor-o/www.aspengrovesolutions.com/hubfs/Aspen%20-%20Website%20Assets%20(Nov%202022)/aspen-sustainability-leaf.svg	(from https://www.aspengrovesolutions.com/our-sustainability-promise)
11:29:52	396016/396016	---M--	200	added ('OK')	image/jpeg	etag:%22d353c437189b33ef509c96e8d077d61e%22	https://www.aspengrovesolutions.com/hubfs/Aspen%20-%20Website%20Assets%20(Nov%202022)/sustainability-promise.jpg	D:/uwatese-decor-o/www.aspengrovesolutions.com/hubfs/Aspen%20-%20Website%20Assets%20(Nov%202022)/sustainability-promise.jpg	(from https://www.aspengrovesolutions.com/our-sustainability-promise)
11:29:53	343614/343614	---M--	200	added ('OK')	image/jpeg	etag:%2258caa5857e1572206764968878ab393e%22	https://www.aspengrovesolutions.com/hubfs/Aspen%20-%20Website%20Assets%20(Nov%202022)/sustainability-pillars.jpg	D:/uwatese-decor-o/www.aspengrovesolutions.com/hubfs/Aspen%20-%20Website%20Assets%20(Nov%202022)/sustainability-pillars.jpg	(from https://www.aspengrovesolutions.com/our-sustainability-promise)
11:29:53	16522/16522	---M--	200	added ('OK')	image/png	etag:%22cb1e1a774a314014b1cc2c8c75076aa6%22	https://www.aspengrovesolutions.com/hubfs/Aspen%20-%20Website%20Assets%20(Nov%202022)/CDP-badge.png	D:/uwatese-decor-o/www.aspengrovesolutions.com/hubfs/Aspen%20-%20Website%20Assets%20(Nov%202022)/CDP-badge.png	(from https://www.aspengrovesolutions.com/our-sustainability-promise)
11:29:54	17033/17033	---M--	200	added ('OK')	image/png	etag:%228db1235f36c1c6950413749d11f6c67e%22	https://www.aspengrovesolutions.com/hubfs/B-Corp-Logo-Black-RGB-404x680-54dfc84f-c2fc-4b87-acdd-14439701e4b3.png	D:/uwatese-decor-o/www.aspengrovesolutions.com/hubfs/B-Corp-Logo-Black-RGB-404x680-54dfc84f-c2fc-4b87-acdd-14439701e4b3.png	(from https://www.aspengrovesolutions.com/our-sustainability-promise)
11:29:54	25363/25363	---M--	200	added ('OK')	image/png	etag:%229f2905801a30442286e4c44e39f54670%22	https://www.aspengrovesolutions.com/hubfs/Aspen%20-%20Website%20Assets%20(Nov%202022)/EcoVadis_Bronze_2024.png	D:/uwatese-decor-o/www.aspengrovesolutions.com/hubfs/Aspen%20-%20Website%20Assets%20(Nov%202022)/EcoVadis_Bronze_2024.png	(from https://www.aspengrovesolutions.com/our-sustainability-promise)
11:29:55	17459/17459	---M--	200	added ('OK')	image/jpeg	etag:%22a66d07309323df8e8e732df652de10e5%22	https://www.aspengrovesolutions.com/hubfs/Aspen%20Grove%20-%20Sustainability/b-corporation-impact-report-grey-small.jpg	D:/uwatese-decor-o/www.aspengrovesolutions.com/hubfs/Aspen%20Grove%20-%20Sustainability/b-corporation-impact-report-grey-small.jpg	(from https://www.aspengrovesolutions.com/our-sustainability-promise)
11:29:56	2100/2100	---M--	200	added ('OK')	image/png	etag:%220846cf5fceddf2d7dfbe7897f4073f50%22	https://hubspot-no-cache-eu1-prod.s3.amazonaws.com/cta/default/25276569/f929b830-f561-4d2f-ac17-984461a058cc.png	D:/uwatese-decor-o/hubspot-no-cache-eu1-prod.s3.amazonaws.com/cta/default/25276569/f929b830-f561-4d2f-ac17-984461a058cc.png	(from https://www.aspengrovesolutions.com/our-sustainability-promise)
11:29:57	612/612	---MCZ	200	added ('OK')	text/css	etag:W/%22defaa02d6662b675eb9c3bd9529609ca%22	https://www.aspengrovesolutions.com/hubfs/hub_generated/module_assets/1/47740386040/1744334734649/module_search_input_for_insights.min.css	D:/uwatese-decor-o/www.aspengrovesolutions.com/hubfs/hub_generated/module_assets/1/47740386040/1744334734649/module_search_input_for_insights.min.css	(from https://www.aspengrovesolutions.com/insights-and-resources)
11:29:58	91013/91013	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jan%202026%2003:54:43%20GMT	https://www.aspengrovesolutions.com/insights-and-resources/page/2	D:/uwatese-decor-o/www.aspengrovesolutions.com/insights-and-resources/page/2.html	(from https://www.aspengrovesolutions.com/insights-and-resources)
11:29:58	31277/31277	---MCZ	200	added ('OK')	text/xml	etag:W/%220577cd02081e1087b401c4feecabb76b%22	https://www.aspengrovesolutions.com/insights-and-resources/rss.xml	D:/uwatese-decor-o/www.aspengrovesolutions.com/insights-and-resources/rss.xml	(from https://www.aspengrovesolutions.com/insights-and-resources)
11:29:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Jan%202026%2010:29:59%20GMT	https://www.aspengrovesolutions.com/insights-and-resources/	D:/uwatese-decor-o/www.aspengrovesolutions.com/insights-and-resources/index.html	(from https://www.aspengrovesolutions.com/insights-and-resources)
11:29:59	7138/7138	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Sep%202025%2015:07:54%20GMT	https://www.aspengrovesolutions.com/hs-fs/hubfs/Aspen%20Grove%20-%20Sustainability/b-corporation-impact-report-grey.jpg?width=1000&height=503&name=b-corporation-impact-report-grey.jpg	D:/uwatese-decor-o/www.aspengrovesolutions.com/hs-fs/hubfs/Aspen%20Grove%20-%20Sustainability/b-corporation-impact-report-grey2a15.jpg	(from https://www.aspengrovesolutions.com/insights-and-resources)
11:30:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Jan%202026%2010:29:59%20GMT	https://www.aspengrovesolutions.com/insights-and-resources/tag/publication/	D:/uwatese-decor-o/www.aspengrovesolutions.com/insights-and-resources/tag/publication/index.html	(from https://www.aspengrovesolutions.com/insights-and-resources)
11:30:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Jan%202026%2010:29:59%20GMT	https://www.aspengrovesolutions.com/insights-and-resources/tag/article/	D:/uwatese-decor-o/www.aspengrovesolutions.com/insights-and-resources/tag/article/index.html	(from https://www.aspengrovesolutions.com/insights-and-resources)
11:30:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Jan%202026%2010:30:00%20GMT	https://www.aspengrovesolutions.com/insights-and-resources/tag/white-paper/	D:/uwatese-decor-o/www.aspengrovesolutions.com/insights-and-resources/tag/white-paper/index.html	(from https://www.aspengrovesolutions.com/insights-and-resources)
11:30:00	80246/80246	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Aug%202024%2013:31:29%20GMT	https://www.aspengrovesolutions.com/hs-fs/hubfs/iStock-1147350187-1.jpg?width=1000&height=503&name=iStock-1147350187-1.jpg	D:/uwatese-decor-o/www.aspengrovesolutions.com/hs-fs/hubfs/iStock-1147350187-1ec0e.jpg	(from https://www.aspengrovesolutions.com/insights-and-resources)
11:30:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Jan%202026%2010:30:00%20GMT	https://www.aspengrovesolutions.com/insights-and-resources/tag/webinar/	D:/uwatese-decor-o/www.aspengrovesolutions.com/insights-and-resources/tag/webinar/index.html	(from https://www.aspengrovesolutions.com/insights-and-resources)
11:30:01	77383/77383	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Jan%202026%2003:20:50%20GMT	https://www.aspengrovesolutions.com/insights-and-resources/taking-the-stress-out-of-loss-mitigation	D:/uwatese-decor-o/www.aspengrovesolutions.com/insights-and-resources/taking-the-stress-out-of-loss-mitigation.html	(from https://www.aspengrovesolutions.com/insights-and-resources)
11:30:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Jan%202026%2010:30:01%20GMT	https://www.aspengrovesolutions.com/insights-and-resources/tag/news/	D:/uwatese-decor-o/www.aspengrovesolutions.com/insights-and-resources/tag/news/index.html	(from https://www.aspengrovesolutions.com/insights-and-resources)
